id,degree,college_name,start_year,end_year,branch,marks,additional_info,tier_level,text,segments,created_at,updated_at,status,cid,source,extra
100941,Master of Business Administration (MBA),Avanthi Degree and PG College,2014,2016,,,,-1,,{},2024-07-31 17:24:36.118555+00:00,2024-07-31 17:24:36.123385+00:00,1,51458,49917,
100942,"Master of Business Administration - MBA, Human Resources Management and Services",Malla Reddy College of Engineering & Technology,2019,2021,,,,-1,,{},2024-07-31 17:25:07.255674+00:00,2024-07-31 17:25:07.259167+00:00,1,51459,49918,
100943,"BSC , Statistics & Computer Science",CHAITANYA DEGREE & PG COLLEGE,2015,2018,,,,-1,,{},2024-07-31 17:25:07.263249+00:00,2024-07-31 17:25:07.266534+00:00,1,51459,49918,
100944,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General",Osmania University,2007,2009,,,,-1,,{},2024-07-31 17:25:35.087779+00:00,2024-07-31 17:25:35.090907+00:00,1,51460,49919,
100945,MBA,Symbiosis Center for Distance Learning,2009,2011,,,,-1,,{},2024-07-31 17:26:04.176496+00:00,2024-07-31 17:26:04.181430+00:00,1,51461,49920,
100947,"MBA, HR",Symbiosis Center for Distance Learning,2009,2011,,,,-1,,{},2024-07-31 17:26:52.341920+00:00,2024-07-31 17:28:10.532478+00:00,1,51461,49920,
100946,Master of Business Administration,Osmania University,2014,2016,,,,-1,,{},2024-07-31 17:26:24.536281+00:00,2024-07-31 17:26:24.540824+00:00,1,51462,49921,
100948,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General",Lovely Professional University,August 2020,2022,,,,-1,,{},2024-07-31 17:27:00.854571+00:00,2024-07-31 17:27:00.872258+00:00,1,51463,49922,
100949,"Bachelor of Commerce, Taxation",Osmania University,June 2015,May 2018,,,,-1,,{},2024-07-31 17:27:00.877558+00:00,2024-07-31 17:27:00.880897+00:00,1,51463,49922,
100950,Master of Business Administration - MBA,CHANDIGARH UNIVERSITY,2023,2025,,,,-1,,{},2024-07-31 17:27:49.792253+00:00,2024-10-07 18:54:35.302699+00:00,1,51464,49923,
100951,Bachelor of Engineering - BE,KPR INSTITUTE OF ENGINEERING AND TECHNOLOGY,2019,2023,,,,-1,,{},2024-07-31 17:27:49.801731+00:00,2024-10-07 18:54:35.308801+00:00,1,51464,49923,
100952,"Master of Business Administration - MBA, Human Resources Management and Services",Chandigarh Group Of Colleges,August 2020,July 2022,,,,-1,,{},2024-07-31 17:28:49.915584+00:00,2024-07-31 17:28:49.919335+00:00,1,51465,49924,
100953,Bachelor of Commerce - BCom(H),The Maharaja Sayajirao University of Baroda,July 2017,August 2020,,,,-1,,{},2024-07-31 17:28:49.923685+00:00,2024-07-31 17:28:49.926974+00:00,1,51465,49924,
100954,"Bachelor of Engineering - BE, Electrical and Electronics Engineering","Biju Patnaik University of Technology, Odisha",August 2007,July 2011,,,,-1,,{},2024-07-31 17:29:24.551103+00:00,2024-07-31 17:29:24.554345+00:00,1,51466,49925,
100955,"ISc, Engineering Science","Council of Higher Secondary Education (CHSE , Odisha)",July 2005,June 2007,,,,-1,,{},2024-07-31 17:29:24.561518+00:00,2024-07-31 17:29:24.565697+00:00,1,51466,49925,
100956,High School,"Board of Secondary Education Odisha (BSE , Odisha)",June 2002,June 2005,,,,-1,,{},2024-07-31 17:29:24.569733+00:00,2024-07-31 17:29:24.572882+00:00,1,51466,49925,
100957,Master of Business Administration - MBA,Keshav Memorial Degree & P.G. College,2013,2016,,,,-1,,{},2024-08-02 07:53:40.743346+00:00,2024-08-02 07:53:40.748244+00:00,1,51468,49927,
100958,Bachelor of Commerce - BCom,Sri Venkateswara University,2017,,,,,-1,,{},2024-08-02 07:54:06.388869+00:00,2024-08-02 07:54:06.394144+00:00,1,51469,49928,
100959,"PGDM, Human resources and Marketing",SDM Institute for Management Development,2017,2019,,,,-1,,{},2024-08-02 07:54:18.363030+00:00,2024-08-02 07:54:18.370123+00:00,1,51470,49929,
100960,"Bachelor of Commerce - BCom, Honours",aurora degree college,2013,2016,,,,-1,,{},2024-08-02 07:54:18.375322+00:00,2024-08-02 07:54:18.378708+00:00,1,51470,49929,
100963,Master of Business Administration,Madurai Kamaraj University,2014,2016,,,,-1,,{},2024-08-02 07:55:35.692733+00:00,2024-08-02 07:55:35.697167+00:00,1,51473,49932,
100966,"BA in Psychology, English Literature, and Sociology","Jyoti Nivas College, Bangalore",2014,2017,,,,-1,,{},2024-08-02 07:56:42.465324+00:00,2024-08-02 07:56:42.469181+00:00,1,51475,49934,
100967,PGDM,David Memorial Institute of Management,2016,2018,,,,-1,,{},2024-08-02 07:57:13.966796+00:00,2024-08-02 07:57:13.971338+00:00,1,51476,49935,
100968,"Master of Business Administration - MBA, Human Resources Development",Osmania University,2013,2015,,,,-1,,{},2024-08-02 07:57:39.271151+00:00,2024-08-02 07:57:39.274672+00:00,1,51477,49936,
100969,"Bachelor of Science - BS, Mathematics and Computer Science","University College for Women, Koti",2010,2013,,,,-1,,{},2024-08-02 07:57:39.278668+00:00,2024-08-02 07:57:39.281989+00:00,1,51477,49936,
100970,"Master of Business Administration - MBA, Human Resources Development",JNTU Anantapur,2012,2014,,,,-1,,{},2024-08-02 07:58:06.043926+00:00,2024-08-02 07:58:06.047685+00:00,1,51478,49937,
100971,Bachelor of Business Management,St.Joseph Degree College,2009,2012,,,,-1,,{},2024-08-02 07:58:06.052007+00:00,2024-08-02 07:58:06.055614+00:00,1,51478,49937,
100975,Bachelor of Technology - BTech,Sri Vani School of Engineering,,,,,,-1,,{},2024-08-02 07:59:07.624279+00:00,2024-08-02 07:59:07.628864+00:00,1,51481,49940,
100976,Bachelor of Commerce - BCom,Osmania University,,,,,,-1,,{},2024-08-02 07:59:29.746075+00:00,2024-08-02 07:59:56.459847+00:00,1,51482,49941,
100977,Master of Business Administration (M.B.A.),Mysore University,2010,2012,,,,-1,,{},2024-08-02 08:01:32.885581+00:00,2024-08-02 08:01:32.888906+00:00,1,51484,49943,
100979,"Bachelor of Technology - BTech, Electrical, Electronics and Communications Engineering",Sridevi Women's Engineering College,2008,2011,,,,-1,,{},2024-08-02 08:05:39.504634+00:00,2024-08-02 08:07:07.730834+00:00,1,51486,49945,
100984,B.E. Aeronautical Engineering,Bangalore University,,,,,,-1,,{},2024-08-02 08:08:31.060056+00:00,2024-08-02 08:08:31.066284+00:00,1,51490,49949,
100985,MA- Psychology,Bangalore University,,,,,,-1,,{},2024-08-02 08:08:31.070590+00:00,2024-08-02 08:08:31.073825+00:00,1,51490,49949,
100986,M.Phil,National Institute of Mental Health and Neuro Sciences,,,,,,-1,,{},2024-08-02 08:08:31.078010+00:00,2024-08-02 08:08:31.081320+00:00,1,51490,49949,
100988,PGDM/MBA,Dhruva College of Management,,,,,,-1,,{},2024-08-02 08:10:20.985806+00:00,2024-08-02 08:10:20.991018+00:00,1,51492,49951,
100993,"PGDBA, HR",Symbiosis University,2007,2009,,,,-1,,{},2024-08-02 08:37:07.040342+00:00,2024-08-02 08:37:07.044665+00:00,1,51495,49954,
100994,"B.Com, Commerce",Osmania University,2003,2005,,,,-1,,{},2024-08-02 08:37:07.049273+00:00,2024-08-02 08:37:07.052848+00:00,1,51495,49954,
100996,"Master of Business Administration - MBA, Human resource","Rourkela Institute of Management Studies (RIMS), Rourkela",2016,2018,,,,-1,,{},2024-08-02 08:37:53.340024+00:00,2024-08-02 08:37:53.343849+00:00,1,51497,49956,
100997,"Master of Business Administration - MBA, Human Resources Management/Personnel Administration, General","Periyar University, Salem",2017,2019,,,,-1,,{},2024-08-02 08:38:26.259318+00:00,2024-08-02 08:38:26.263767+00:00,1,51498,49957,
100998,"Bachelor of Engineering (B.E.), Electronics and communication Engineering",Mahendra Engineering College,2011,2015,,,,-1,,{},2024-08-02 08:38:26.267310+00:00,2024-08-02 08:38:26.269985+00:00,1,51498,49957,
100999,Bachelor's degree in Mathematics and Computer Science,Acharya Nagarjuna University,2011,2014,,,,-1,,{},2024-08-02 08:42:21.099844+00:00,2024-08-02 08:42:21.103708+00:00,1,51501,49960,
101000,Bachelor of Engineering,Sathyabama University,2013,2017,,,,-1,,{},2024-08-02 08:42:52.044888+00:00,2024-08-02 08:42:52.049323+00:00,1,51502,49961,
101002,Bachelors in computer applications,Osmania University,2016,2019,,,,-1,,{},2024-08-02 10:10:25.690712+00:00,2024-08-02 10:10:25.695677+00:00,1,51504,49963,
101003,"Master of Business Administration - MBA, Human Resources Management and Services","Mohamed Sathak Engineering College, Kilakarai",March 2016,June 2018,,,,-1,,{},2024-08-02 10:10:45.774650+00:00,2024-08-02 10:10:45.779037+00:00,1,51505,49964,
101004,"Master of Business Administration - MBA, human resource management",CMR College of Engineering & Technology,December 2020,September 2022,,,,-1,,{},2024-08-02 10:11:03.426785+00:00,2024-08-02 10:11:03.430216+00:00,1,51506,49965,
101005,Bcom(honours) ACCA,GITAM Deemed University,2017,2020,,,,-1,,{},2024-08-02 10:11:03.434111+00:00,2024-08-02 10:11:03.437136+00:00,1,51506,49965,
101006,MPC,Sri Chaitanya College of Education,2015,2017,,,,-1,,{},2024-08-02 10:11:03.440804+00:00,2024-08-02 10:11:03.443593+00:00,1,51506,49965,
101009,"Post Graduate Diploma, Banking & Finance",Massey University,,,,,,-1,,{},2024-08-03 05:39:57.990823+00:00,2024-08-03 05:39:57.996315+00:00,1,51510,49969,
101010,High School,St Kevins College,,,,,,-1,,{},2024-08-03 05:39:58.000077+00:00,2024-08-03 05:39:58.002774+00:00,1,51510,49969,
101011,"Diploma, Business Administration and Management, General",Victoria University of Wellington,,,,,,-1,,{},2024-08-03 05:39:58.006220+00:00,2024-08-03 05:39:58.008830+00:00,1,51510,49969,
101012,Bachelor of Business Administration - BBA,Victoria University of Wellington,,,,,,-1,,{},2024-08-03 05:39:58.012030+00:00,2024-08-03 05:39:58.014555+00:00,1,51510,49969,
101014,"Master's degree, Healthcare Leadership",Southern Cross University,September 2021,October 2023,,,,-1,,{},2024-08-03 06:03:21.907293+00:00,2024-08-03 06:03:21.911678+00:00,1,51512,49971,
101015,"Bachelor's degree, BSC(Hon) Nursing",All India Institute of Medical Sciences,2003,2007,,,,-1,,{},2024-08-03 06:03:21.915124+00:00,2024-08-03 06:03:21.917798+00:00,1,51512,49971,
101016,Advanced Diploma in Leadership and Management,Australian Leadership Academy,2016,2017,,,,-1,,{},2024-08-03 06:09:14.526624+00:00,2024-08-03 06:09:14.530651+00:00,1,51513,49972,
101017,Enrolled Nursing,St George Public Hospital,1984,1985,,,,-1,,{},2024-08-03 06:09:14.534564+00:00,2024-08-03 06:09:14.537649+00:00,1,51513,49972,
101018,"Registered Nurse, General and Obstetric",Hawkes Bay School of Nursing,,,,,,-1,,{},2024-08-03 06:18:24.741925+00:00,2024-08-03 06:18:24.747761+00:00,1,51515,49974,
101019,"Bachelor of Arts (B.A.), Geography & Social Policy",Victoria University of Wellington,,,,,,-1,,{},2024-08-03 06:18:24.753246+00:00,2024-08-03 06:18:24.756846+00:00,1,51515,49974,
101020,Master of Business Administration - MBA,University of New England (AU),2019,2020,,,,-1,,{},2024-08-03 06:26:33.540373+00:00,2024-08-03 06:26:33.545353+00:00,1,51516,49975,
101021,Bachelor of Pharmacy (BPharm),University of Sydney,2003,2006,,,,-1,,{},2024-08-03 06:26:33.560239+00:00,2024-08-03 06:26:33.569609+00:00,1,51516,49975,
101022,Diploma of Management,RTV Training,2015,,,,,-1,,{},2024-08-03 06:26:33.574935+00:00,2024-08-03 06:26:33.582126+00:00,1,51516,49975,
101023,Certificate IV in Property Services (Real Estate),Tafe NSW,2012,2013,,,,-1,,{},2024-08-03 06:26:33.586810+00:00,2024-08-03 06:26:33.590216+00:00,1,51516,49975,
101024,High School Certificate,St Gregory's College,1996,2001,,,,-1,,{},2024-08-03 06:26:33.594383+00:00,2024-08-03 06:26:33.607815+00:00,1,51516,49975,
101026,Diploma in Public Relations,ICS Correspondence,1993,1994,,,,-1,,{},2024-08-03 06:51:09.263209+00:00,2024-08-03 06:51:09.267169+00:00,1,51518,49977,
101027,"NZIM Certificate in Labour Relations, NZIM Certificate in Marketing",New Zealand Institute of Management,1987,1988,,,,-1,,{},2024-08-03 06:51:09.270751+00:00,2024-08-03 06:51:09.273216+00:00,1,51518,49977,
101028,Trade Certificate,New Zealand Trade Certification Board,1986,1986,,,,-1,,{},2024-08-03 06:51:09.276666+00:00,2024-08-03 06:51:09.281112+00:00,1,51518,49977,
101029,Ceramic Tile and Stone Masonry Apprenticeship,New Zealand Apprenticeship Board,1976,1979,,,,-1,,{},2024-08-03 06:51:09.284523+00:00,2024-08-03 06:51:09.287130+00:00,1,51518,49977,
101030,3 years Secondary Education,Waiarapa Collage,1974,1976,,,,-1,,{},2024-08-03 06:51:09.290628+00:00,2024-08-03 06:51:09.293453+00:00,1,51518,49977,
101033,Diploma of Management,West Coast Institute of Technology,2014,2015,,,,-1,,{},2024-08-03 10:52:07.453651+00:00,2024-08-03 10:52:07.458241+00:00,1,51519,49978,
101034,Cert IV in Training and Assessment,West Coast Institute of Technology,2012,2012,,,,-1,,{},2024-08-03 10:52:07.462037+00:00,2024-08-03 10:52:07.464805+00:00,1,51519,49978,
101035,"Master's Degree Unit, Organisational Behavior",Curtin University,2011,2011,,,,-1,,{},2024-08-03 10:52:07.468661+00:00,2024-08-03 10:52:07.471580+00:00,1,51519,49978,
101036,"Bachelor of Science (BSc), Registered Nursing/Registered Nurse",Birmingham City University,2001,2004,,,,-1,,{},2024-08-03 10:52:07.479321+00:00,2024-08-03 10:52:07.483357+00:00,1,51519,49978,
101037,"Bachelor of Applied Science (BASc), Registered Nursing/Registered Nurse",Birmingham City University,2001,2004,,,,-1,,{},2024-08-03 10:52:07.487739+00:00,2024-08-03 10:52:07.490896+00:00,1,51519,49978,
101038,Master of Business Administration (MBA),The University of Western Australia,2002,,,,,-1,,{},2024-08-03 11:00:14.694243+00:00,2024-08-03 11:00:14.698715+00:00,1,51520,49979,
101039,Leadership for Executives,Harvard Business School,March 2023,,,,,-1,,{},2024-08-03 11:00:14.702566+00:00,2024-08-03 11:00:14.705624+00:00,1,51520,49979,
101040,Bachelor of Nursing,Edith Cowan University,1992,,,,,-1,,{},2024-08-03 11:00:14.709435+00:00,2024-08-03 11:00:14.712345+00:00,1,51520,49979,
101041,"Bachelor’s Degree, Business (Marketing and Business Communications)",University of Notre Dame Australia,1997,2000,,,,-1,,{},2024-08-03 11:08:50.848749+00:00,2024-08-03 11:08:50.852078+00:00,1,51521,49980,
101043,High School Diploma,North Albury High School,1983,1987,,,,-1,,{},2024-08-03 12:05:26.695944+00:00,2024-08-03 12:05:26.700225+00:00,1,51524,49983,
101044,Diploma in Human Resources Management and Services,TAFE NSW – Western Sydney Institute,2017,2018,,,,-1,,{},2024-08-03 12:24:14.621291+00:00,2024-08-03 12:24:14.624614+00:00,1,51525,49984,
101045,Master of Business Administration (MBA) in Human Resources,Fatima Jinnah Women University Rawalpindi,2007,2009,,,,-1,,{},2024-08-03 12:24:14.628441+00:00,2024-08-03 12:24:14.631140+00:00,1,51525,49984,
101046,Bachelor's degree in Economics,"University of the Punjab, Lahore",2004,2006,,,,-1,,{},2024-08-03 12:24:14.634780+00:00,2024-08-03 12:24:14.637604+00:00,1,51525,49984,
101047,GAICD,Australian Institute of Company Directors,March 2023,July 2023,,,,-1,,{},2024-08-03 12:30:03.753472+00:00,2024-08-03 12:30:03.757858+00:00,1,51526,49985,
101048,"Masters, Business and Technology (MBT)",UNSW,1997,2002,,,,-1,,{},2024-08-03 12:30:03.761590+00:00,2024-08-03 12:30:03.764461+00:00,1,51526,49985,
101049,"Bachelors, Computer Science (BSc)",UNSW,1987,1991,,,,-1,,{},2024-08-03 12:30:03.768006+00:00,2024-08-03 12:30:03.770742+00:00,1,51526,49985,
101403,"Ingénieur, Génie des Systèmes Electriques","Ecole Supérieure d'Ingénieur en Electronique et Electrotechnique (ESIEE, FRANCE)",1996,2001,,,,-1,,{},2024-08-12 09:29:43.607539+00:00,2024-08-12 12:37:05.611759+00:00,1,51687,50146,
102095,Cert II air conditioning technology,Vantage Automotive,,,,,,-1,,{},2024-08-27 11:07:06.860069+00:00,2024-08-27 11:07:06.864959+00:00,1,52080,50539,
102096,Cert III light vehicle mechanics,Vantage Automotive,2016,2019,,,,-1,,{},2024-08-27 11:07:06.871791+00:00,2024-08-27 11:07:06.875840+00:00,1,52080,50539,
102097,High Voltage technician,Bentley,,,,,,-1,,{},2024-08-27 11:07:06.885865+00:00,2024-08-27 11:07:06.891710+00:00,1,52080,50539,
102098,Hybrid Electric Vehicle Technician,McLaren,,,,,,-1,,{},2024-08-27 11:07:06.896498+00:00,2024-08-27 11:07:06.900151+00:00,1,52080,50539,
102099,Maintenance technician,Mercedes Benz,,,,,,-1,,{},2024-08-27 11:07:06.904845+00:00,2024-08-27 11:07:06.908598+00:00,1,52080,50539,
102178,"Bachelor’s Degree, Civil Engineering",Mookambigai college of Engineering,2009,2013,,,,-1,,{},2024-08-29 10:43:35.483494+00:00,2024-08-29 10:43:35.487642+00:00,1,52112,50571,
102182,Master of Business Administration,Devi Ahilya Vishwavidyalaya,2007,2009,,,,-1,,{},2024-08-29 11:15:51.513464+00:00,2024-08-29 11:15:51.517057+00:00,1,52114,50573,
102183,Bachelor's Degree,Banaras Hindu University,2003,2006,,,,-1,,{},2024-08-29 11:15:51.521331+00:00,2024-08-29 11:15:51.524473+00:00,1,52114,50573,
102184,"BSc, Comp Sc/Stats/ Math","Christ University, Bangalore",,,,,,-1,,{},2024-08-29 11:16:47.325718+00:00,2024-08-29 11:16:47.329338+00:00,1,52115,50574,
102185,"MBA, HR","Institute of Management Technology, Ghaziabad",,,,,,-1,,{},2024-08-29 11:16:47.333541+00:00,2024-08-29 11:16:47.336701+00:00,1,52115,50574,
102186,PGDM,PSG Institute of Management,2007,2009,,,,-1,,{},2024-08-29 11:17:58.064744+00:00,2024-08-29 11:17:58.070078+00:00,1,52116,50575,
102187,"Bachelor, Engineering (Electronics and Communication)",Pandian Saraswathi Yadav Engineering College,2002,2006,,,,-1,,{},2024-08-29 11:17:58.075403+00:00,2024-10-10 09:28:56.934551+00:00,1,52116,50575,
103387,"PGDM, HR",PSG Institute of Management,2007,2009,,,,-1,,{},2024-10-07 19:01:29.693363+00:00,2024-10-10 09:28:56.930435+00:00,1,52116,50575,
102188,Bachelor of Business Administration (B.B.A.),The College of New Jersey,2014,2018,,,,-1,,{},2024-08-29 11:25:37.363256+00:00,2024-08-29 11:25:37.366951+00:00,1,52117,50576,
102189,Bachelors Degree in Business Administration,American InterContinental University,2013,2015,,,,-1,,{},2024-08-29 11:27:21.551095+00:00,2024-08-29 11:27:21.555313+00:00,1,52118,50577,
102190,"Masters, Human Resources Management and Services",Saint Mary's University of Minnesota,January 2022,December 2023,,,,-1,,{},2024-08-29 11:28:18.325749+00:00,2024-08-29 11:28:18.328923+00:00,1,52119,50578,
102191,Associate's degree,Community College of Baltimore County,2008,2010,,,,-1,,{},2024-08-29 11:33:06.227262+00:00,2024-08-29 11:33:06.231877+00:00,1,52120,50579,
102192,Master of Computer Applications (M.C.A.),RMK Engineering College,2001,2004,,,,-1,,{},2024-08-29 11:42:42.827594+00:00,2024-08-29 11:42:42.833144+00:00,1,52121,50580,
102195,"PDM, HR Recruitment",ZIBM,2010,,,,,-1,,{},2024-08-29 11:46:56.535041+00:00,2024-08-29 11:46:56.541761+00:00,1,52123,50582,
102196,Industry Endorsed GNIIT,National Institute of Information Technology,2005,,,,,-1,,{},2024-08-29 11:46:56.546440+00:00,2024-08-29 11:46:56.549683+00:00,1,52123,50582,
102197,B.COM,Dhanwate National College (Nagpur University),2001,2003,,,,-1,,{},2024-08-29 11:46:56.554132+00:00,2024-08-29 11:46:56.557240+00:00,1,52123,50582,
102198,Master of Computer Applications - MCA,"JNTUA College of Engineering, Anantapur",2007,2010,,,,-1,,{},2024-08-29 11:47:51.870485+00:00,2024-08-29 11:47:51.874945+00:00,1,52124,50583,
102199,MTech CNE,Acharya Institute Of Technology,2012,2014,,,,-1,,{},2024-08-29 11:49:47.060023+00:00,2024-08-29 11:49:47.066590+00:00,1,52125,50584,
102200,"Bachelor of Arts - BA, Business Administration - Marketing",Washington State University,2015,2019,,,,-1,,{},2024-08-29 11:50:37.306705+00:00,2024-08-29 11:50:37.310125+00:00,1,52127,50586,
102201,Master's degree in Finance and Marketing,"Jawaharlal Nehru Technological University, Kakinada",2015,2018,,,,-1,,{},2024-08-29 11:52:27.191016+00:00,2024-08-29 11:54:28.930655+00:00,1,52128,50587,
102202,Bachelor's degree in Taxation,Modern Academy,2012,2015,,,,-1,,{},2024-08-29 11:52:27.200214+00:00,2024-08-29 11:54:28.936219+00:00,1,52128,50587,
102203,Secondary School,Nalanda Talent School,2005,2010,,,,-1,,{},2024-08-29 11:52:27.207488+00:00,2024-08-29 11:54:28.940256+00:00,1,52128,50587,
102204,Master's degree,JNTUH College of Engineering Hyderabad,2013,2015,,,,-1,,{},2024-08-29 11:53:06.907729+00:00,2024-08-29 11:53:06.914038+00:00,1,52129,50588,
102205,Computer Science,Kasturba gandhi,1991,2002,,,,-1,,{},2024-08-29 11:53:17.754920+00:00,2024-08-29 11:55:05.718837+00:00,1,52130,50589,
102206,"Bachelor of Technology - BTech, Mechanical Engineering",Medicaps University,,,,,,-1,,{},2024-08-29 11:54:07.855635+00:00,2024-08-29 11:54:07.859679+00:00,1,52131,50590,
102207,BTech - Bachelor of Technology,Lovely Professional University,2018,2022,,,,-1,,{},2024-08-29 11:54:54.434907+00:00,2024-08-29 11:54:54.439092+00:00,1,52132,50591,
102209,"BA, Business administration",The City University of New York,1971,1975,,,,-1,,{},2024-08-29 11:56:47.555567+00:00,2024-08-29 11:56:47.559395+00:00,1,52135,50594,
102211,DIPLOMA in Business Administration and Management,SMK TAMAN SELESA JAYA 1,2015,2018,,,,-1,,{},2024-08-29 12:02:19.429908+00:00,2024-08-29 12:02:19.440330+00:00,1,52138,50597,
102214,"Bachelor of Technology - BTech, Computer Science and engineering",Techno India College Of Technology,September 2009,March 2012,,,,-1,,{},2024-08-29 12:03:03.617990+00:00,2024-08-29 12:03:03.621732+00:00,1,52140,50599,
102215,"Diploma of Education, Computer Science",Saroj Mohan Institute of Technology,May 2006,August 2009,,,,-1,,{},2024-08-29 12:03:03.664652+00:00,2024-08-29 12:03:03.688575+00:00,1,52140,50599,
102216,"Bachelor's degree in Human Resources, Leadership Development & Business Management",University of North Texas,,,,,,-1,,{},2024-08-29 12:04:44.944061+00:00,2024-08-29 12:08:29.503632+00:00,1,52141,50600,
102220,Associate of Arts - AA,North Central Texas College,,,,,,-1,,{},2024-08-29 12:06:36.724076+00:00,2024-08-29 12:08:29.509600+00:00,1,52141,50600,
102217,Master's degree in Human Resources Management and Labor Economics,Simon Kuznets Kharkiv National University of Economics,2006,2012,,,,-1,,{},2024-08-29 12:05:29.493763+00:00,2024-08-29 12:05:29.497919+00:00,1,52142,50601,
102218,MBA,University of Notre Dame - Mendoza College of Business,2007,2009,,,,-1,,{},2024-08-29 12:06:03.988157+00:00,2024-08-29 12:06:03.995948+00:00,1,52143,50602,
102219,"BBA, Accounting & International Business",Saint Mary's College,1998,2002,,,,-1,,{},2024-08-29 12:06:04.001817+00:00,2024-08-29 12:06:04.006848+00:00,1,52143,50602,
102221,"Masters of Science, Organizational Development and Human Resource Management",The Johns Hopkins University,2003,2005,,,,-1,,{},2024-08-29 12:07:36.489519+00:00,2024-08-29 12:07:36.493839+00:00,1,52144,50603,
102222,"Bachelor of Science (B.S.), Business Management, minor in Marketing",University of Maryland College Park,1997,2002,,,,-1,,{},2024-08-29 12:07:36.498979+00:00,2024-08-29 12:07:36.502607+00:00,1,52144,50603,
102223,"Bachelor's Degree, Integrated Marketing Communication",Winthrop University,1998,2002,,,,-1,,{},2024-08-29 12:21:59.057321+00:00,2024-08-29 12:21:59.063103+00:00,1,52145,50604,
102224,Bachelor of Applied Science (B.A.Sc.),Indiana University-Southeast,2006,2012,,,,-1,,{},2024-08-29 12:22:57.538176+00:00,2024-08-29 12:22:57.541616+00:00,1,52146,50605,
102225,"Bachelor of Arts, Communication",Bowling Green State University,,,,,,-1,,{},2024-08-29 12:23:48.912344+00:00,2024-08-29 12:23:48.915902+00:00,1,52147,50606,
102258,High School Diploma,SAMIYA,2016,2019,,,,-1,,{},2024-08-31 09:36:47.603533+00:00,2024-08-31 09:36:47.621846+00:00,1,52172,50631,
102259,Motor mechanic vehicle,HEH NIZAM AND ALLADIN ITI INSTITUTE,August 2019,July 2021,,,,-1,,{},2024-08-31 09:36:47.613132+00:00,2024-08-31 09:36:47.616603+00:00,1,52172,50631,
102315,Bachelor's degree in Marketing,University of New Hampshire,2012,2016,,,,-1,,{},2024-09-02 11:51:13.150066+00:00,2024-09-02 11:51:13.154158+00:00,1,52196,50655,
102316,MBA,Northwestern University - Kellogg School of Management,September 2003,June 2005,,,,-1,,{},2024-09-02 11:57:47.627386+00:00,2024-09-02 11:57:47.632573+00:00,1,52197,50656,
102317,BS & BA,University of Chicago,September 1996,June 1999,,,,-1,,{},2024-09-02 11:57:47.637228+00:00,2024-09-02 11:57:47.640444+00:00,1,52197,50656,
102318,Master of Business Administration,Kettering University,2017,2021,,,,-1,,{},2024-09-02 11:59:13.684059+00:00,2024-09-02 11:59:13.695826+00:00,1,52198,50657,
102319,"Master's of Science, Operations Management",Kettering University,2017,2018,,,,-1,,{},2024-09-02 11:59:13.700342+00:00,2024-09-02 11:59:13.703543+00:00,1,52198,50657,
102320,"Bachelor of Business Administration (B.B.A.), Business Administration and Management, General",Ferris State University,2014,2017,,,,-1,,{},2024-09-02 11:59:13.707667+00:00,2024-09-02 11:59:13.711371+00:00,1,52198,50657,
102321,"Business Administration and Management, General",Northwestern Michigan College,2015,2017,,,,-1,,{},2024-09-02 11:59:13.715700+00:00,2024-09-02 11:59:13.718587+00:00,1,52198,50657,
102322,"Associate of Arts and Sciences (A.A.S.), Business, Management, Marketing, and Related Support Services",West Shore Community College,2010,2014,,,,-1,,{},2024-09-02 11:59:13.722139+00:00,2024-09-02 11:59:13.724946+00:00,1,52198,50657,
102323,Bachelor of Science (B.S.),Boston College,,,,,,-1,,{},2024-09-02 12:02:24.750727+00:00,2024-09-02 12:02:24.754303+00:00,1,52199,50658,
102324,"MS, Computer Science",Franklin University,,,,,,-1,,{},2024-09-02 12:04:15.235301+00:00,2024-09-02 12:04:15.239822+00:00,1,52201,50660,
102325,"BS, Management Information Systems/Computer Science",Utah State University,,,,,,-1,,{},2024-09-02 12:04:15.244603+00:00,2024-09-02 12:04:15.248734+00:00,1,52201,50660,
102330,Master of Business Administration,The Wharton School,,,,,,-1,,{},2024-09-02 12:06:57.094747+00:00,2024-09-02 12:10:19.680893+00:00,1,52205,50664,
102331,Bachelor of Science and Business Administration,Washington University in St. Louis,,,,,,-1,,{},2024-09-02 12:06:57.102222+00:00,2024-09-02 12:10:19.685273+00:00,1,52205,50664,
102332,Masters Degree in Information Systems,University of Arkansas,2002,,,,,-1,,{},2024-09-02 12:07:44.462169+00:00,2024-09-02 12:07:44.466462+00:00,1,52206,50665,
102333,Undergraduate degree in International Business and Economics,University of Arkansas,1998,2002,,,,-1,,{},2024-09-02 12:07:44.474895+00:00,2024-09-02 12:07:44.480572+00:00,1,52206,50665,
102337,MBA,DePaul University,1987,1992,,,,-1,,{},2024-09-02 12:09:41.320862+00:00,2024-09-02 12:09:41.324532+00:00,1,52208,50667,
102338,BS,Loyola University of Chicago,1982,1986,,,,-1,,{},2024-09-02 12:09:41.328591+00:00,2024-09-02 12:09:41.331632+00:00,1,52208,50667,
